candidate,rps
carry_s0p5_cos_w6_end14,0.213144736295178
carry_s1_cos_w4_end16,0.21316279714404987
carry_s2_cos_w4_end26,0.21317035273203874
carry_s2_hard_end16,0.21317397714617967
carry_s0p5_hard_end12,0.21318332171266935
carry_s2_cos_w2_end30,0.21318833332431783
carry_s2_cos_w4_end18,0.21319187275524482
carry_s2_cos_w6_end18,0.21319773650262527
carry_s1_cos_w6_end16,0.2132024153840597
carry_s2_hard_end24,0.21320524007122574
carry_s0p5_hard_end10,0.21320697384745876
carry_s1_hard_end14,0.21320846094674237
carry_s0p5_cos_w4_end12,0.21321064326123432
carry_s2_cos_w2_end16,0.2132134120593124
carry_s0p5_cos_w2_end12,0.21321534233068615
carry_s2_cos_w6_end28,0.21321665806828136
carry_s1_cos_w2_end14,0.2132186110649825
carry_s2_cos_w6_end16,0.2132188630532604
carry_s2_hard_end10,0.21322152064807184
carry_s2_cos_w2_end18,0.21322223079146516
carry_s2_cos_w6_end14,0.21322559256225176
carry_s2_cos_w4_end16,0.213230786311936
carry_s2_hard_end30,0.21323099074197
carry_s2_cos_w4_end14,0.21323154428310548
carry_s2_cos_w2_end26,0.2132318070434757
carry_s0p5_cos_w2_end10,0.213240607588397
carry_s0p5_cos_w6_end12,0.21324079559942039
carry_s2_cos_w4_end12,0.21324633891881917
carry_s2_cos_w2_end14,0.21324689888285786
carry_s2_always,0.2132481503477407
carry_s2_cos_w4_end30,0.21325483896682498
carry_s2_hard_end18,0.21325499917056231
carry_s2_hard_end12,0.21325576892437598
carry_s2_cos_w6_end30,0.2132558492531281
carry_s2_cos_w2_end12,0.21325965997151636
carry_s1_cos_w4_end14,0.21327284472174027
carry_s2_hard_end14,0.2132771663905341
carry_s2_cos_w2_end10,0.21328144517252043
carry_s2_cos_w6_end12,0.21328194482459703
carry_s2_hard_end26,0.21328423385910897
carry_s2_cos_w4_end28,0.21329508018179583
carry_s0p5_cos_w4_end10,0.2133024638624626
carry_s1_cos_w6_end14,0.2133200244491922
carry_s1_hard_end12,0.21332579181360103
carry_s0p5_cos_w6_end10,0.2133277453351938
carry_s2_cos_w4_end10,0.21334106910283046
carry_s1_always,0.21335212735701495
carry_s0p5_hard_end8,0.21337176077613937
carry_s2_cos_w2_end28,0.21337387353531384
carry_s2_hard_end8,0.213374640469903
carry_s1_cos_w2_end12,0.2133806657446099
carry_s2_hard_end28,0.21338320397036362
carry_s0p5_hard_end6,0.2133869594140421
carry_s0p5_cos_w4_end8,0.21338851607426745
carry_s0p5_cos_w2_end8,0.21339242399522249
carry_s1_cos_w4_end12,0.21339509788822744
carry_s2_cos_w6_end10,0.21339646691965092
carry_s0p5_cos_w6_end8,0.21340309909014574
carry_s0p5_cos_w2_end6,0.2134130298007872
carry_s1_cos_w2_end10,0.21341340114568988
carry_s1_hard_end10,0.21341478131299402
carry_s1_cos_w6_end12,0.21341777166915513
carry_s2_cos_w2_end8,0.2134204756829965
carry_s0p5_cos_w4_end6,0.21345111549496756
carry_s1_cos_w4_end10,0.21346686850463936
carry_s2_cos_w4_end8,0.21347250610628873
carry_s1_cos_w6_end10,0.21348362202375895
carry_s0p5_cos_w6_end6,0.21348403254997034
carry_s0p5_hard_end4,0.213486080870831
carry_s1_cos_w2_end6,0.21349724223522143
carry_s1_hard_end6,0.21350401389801682
carry_s1_cos_w6_end8,0.21350615545619026
carry_s1_cos_w4_end6,0.21350911786232668
carry_s2_cos_w6_end8,0.21351386147908305
carry_s2_hard_end6,0.2135190588026444
carry_s1_hard_end4,0.213522001680759
carry_s2_cos_w2_end6,0.21352736200009464
carry_s1_cos_w4_end8,0.21352768767199243
carry_s0p5_cos_w2_end4,0.21353040250986843
carry_s1_hard_end8,0.21353123204303834
carry_s1_cos_w6_end6,0.21353552981237792
carry_s1_cos_w2_end4,0.21356459432981648
carry_s1_cos_w2_end8,0.21356502848979192
carry_s2_cos_w4_end6,0.2135740042819609
carry_s0p5_cos_w4_end4,0.21357679853810485
carry_s0p5_cos_w6_end4,0.21357679853810485
carry_s2_cos_w6_end6,0.21359968210915178
carry_s1_cos_w4_end4,0.21360757093280086
carry_s1_cos_w6_end4,0.21360757093280086
carry_s2_hard_end4,0.21362606294875675
carry_s2_cos_w2_end4,0.21364377793486633
carry_s2_cos_w6_end4,0.21366734076481855
carry_s2_cos_w4_end4,0.21366734076481855
fresh_always,0.21379375903087547
