season,candidate,rps
2023/24,fixed_carry_v2,0.12760716457157098
2023/24,fixed_carry_v2,0.11775401076467093
2023/24,fixed_carry_v2,0.20244552875421024
2023/24,fixed_carry_v2,0.11575922769507663
2023/24,fixed_carry_v2,0.1337047551713564
2023/24,fixed_carry_v2,0.16797690887003885
2023/24,fixed_carry_v2,0.25841507363912636
2023/24,fixed_carry_v2,0.33024559506747786
2023/24,fixed_carry_v2,0.3032458709340724
2023/24,fixed_carry_v2,0.2776515150726833
2023/24,fixed_carry_v2,0.14353284969494573
2023/24,fixed_carry_v2,0.13756184538826965
2023/24,fixed_carry_v2,0.06090548873744328
2023/24,fixed_carry_v2,0.22292413953249168
2023/24,fixed_carry_v2,0.27665191582712023
2023/24,fixed_carry_v2,0.14589804473959928
2023/24,fixed_carry_v2,0.08291667168134298
2023/24,fixed_carry_v2,0.17469934190901237
2023/24,fixed_carry_v2,0.25021130521946133
2023/24,fixed_carry_v2,0.19132441880399714
2023/24,fixed_carry_v2,0.1479102519517623
2023/24,fixed_carry_v2,0.18711323056502888
2023/24,fixed_carry_v2,0.18655197598054032
2023/24,fixed_carry_v2,0.38252793003678814
2023/24,fixed_carry_v2,0.28905110898472686
2023/24,fixed_carry_v2,0.30820011173993034
2023/24,fixed_carry_v2,0.1820942675309701
2023/24,fixed_carry_v2,0.13444134178000292
2023/24,fixed_carry_v2,0.10044682088119758
2023/24,fixed_carry_v2,0.24046844549519156
2023/24,fixed_carry_v2,0.14369379012332778
2023/24,fixed_carry_v2,0.10287462481574461
2023/24,fixed_carry_v2,0.2622810871805119
2023/24,fixed_carry_v2,0.13344244040621875
2023/24,fixed_carry_v2,0.05435642055535079
2023/24,fixed_carry_v2,0.23364468724987814
2023/24,fixed_carry_v2,0.4133812883644854
2023/24,fixed_carry_v2,0.1685875861939493
2023/24,fixed_carry_v2,0.05991873810967593
2023/24,fixed_carry_v2,0.15934608303903994
