season,season_game,holdout_game,actual_result,actual_result_idx,p_home_v2,p_draw_v2,p_away_v2,p_home_book,p_draw_book,p_away_book,rps_v2,rps_book,d_book_v2,rps_paper,d_paper_v2,matched_season_game,date,home_team,away_team,home_goals,away_goals,AvgA,AvgCA,AvgCD,AvgCH,AvgD,AvgH,B365A,B365CA,B365CD,B365CH,B365D,B365H,BbAvA,BbAvD,BbAvH,PSA,PSCA,PSCD,PSCH,PSD,PSH,rps_v2_recomputed,rps_current_closing,p_home_pinnacle_open,p_draw_pinnacle_open,p_away_pinnacle_open,rps_pinnacle_open,p_home_bet365_open,p_draw_bet365_open,p_away_bet365_open,rps_bet365_open,p_home_market_avg_open,p_draw_market_avg_open,p_away_market_avg_open,rps_market_avg_open,p_home_betbrain_avg_open,p_draw_betbrain_avg_open,p_away_betbrain_avg_open,rps_betbrain_avg_open
2019/20,280,66,away_win,2,0.1173827460683053,0.1697227717100952,0.7128944822215995,0.0570085819370657,0.1195341234164282,0.823457294646506,0.0481041437066698,0.0172086526140028,-0.030895491092667,0.0565050170494213,0.0084008733427515,280,2020-06-16,Werder Bremen,Bayern Munich,0,1,1.2,1.17,8.0,15.18,7.27,13.52,1.16,1.16,7.5,13.0,7.5,13.0,,,,1.2,1.17,8.06,16.9,7.21,12.92,0.048104143706669836,0.017208652614002846,0.07375380618058941,0.13216354727506452,0.794082646544346,0.02392079019015233,0.07173482849604221,0.12434036939313983,0.803924802110818,0.021795684423319243,0.07078962401329456,0.13164727877025342,0.7975630972164519,0.022995935238269632,,,,
2019/20,281,67,home_win,0,0.4946538834234959,0.2618008433408742,0.2435452732356296,0.5312528932149095,0.2394563533456366,0.2292907534394538,0.1573444988271856,0.1361490498661127,-0.0211954489610728,0.251760778722787,0.0944162798956014,281,2020-06-16,Union Berlin,Paderborn,1,0,4.95,4.17,3.94,1.8,4.06,1.67,5.0,4.33,4.0,1.75,4.2,1.65,,,,5.06,4.24,4.06,1.83,4.06,1.69,0.1573444988271856,0.1361490498661127,0.5713475208864068,0.23782692371872605,0.19082555539486715,0.11007867022099446,0.5804311774461028,0.22802653399668327,0.19154228855721395,0.1063632225824993,0.5718521385056212,0.23521996830157324,0.1929278931928055,0.11026588163701218,,,,
2019/20,278,64,draw,1,0.1909756160600993,0.2236652728055109,0.5853591111343895,0.1306388283978088,0.1953011056329415,0.6740600659692496,0.1895584874587886,0.2357117380098106,0.046153250551022,0.203489713438206,0.0139312259794173,278,2020-06-14,Schalke 04,Leverkusen,1,1,1.55,1.42,4.85,7.18,4.36,5.79,1.53,1.4,5.0,7.0,4.33,5.75,,,,1.56,1.44,4.97,7.43,4.54,5.84,0.18955848745878867,0.2357117380098107,0.1658393121405691,0.2133263398460184,0.6208343480134125,0.20646898256224808,0.1643084432253056,0.21819250543776147,0.6174990513369328,0.20415117145856781,0.1649221878668225,0.21901363939195007,0.6160641727412273,0.20336719649305626,,,,
2019/20,274,60,away_win,2,0.4326425779941278,0.3090888419466153,0.2582685800592567,0.2553125564822225,0.2367218363500219,0.5079656071677554,0.3686725498103581,0.1536411726136418,-0.2150313771967163,0.3252952043391081,-0.04337734547125,275,2020-06-13,Paderborn,Werder Bremen,1,5,2.19,1.89,3.93,3.78,3.7,3.12,2.15,1.85,4.0,3.6,3.75,3.0,,,,2.23,1.92,4.12,3.82,3.81,3.19,0.36867254981035796,0.1536411726136417,0.30601968743584296,0.25622120811557453,0.4377591044485825,0.20488143686439553,0.31295487627365354,0.25036390101892286,0.43668122270742354,0.20763439971693054,0.30600684295198605,0.2580382027054585,0.43595495434255555,0.20589350073207513,,,,
2019/20,263,49,draw,1,0.3170622340926852,0.2570946586125845,0.4258431072947301,0.384044723124575,0.2724786583062627,0.3434766185691622,0.1409354061591379,0.1327332684317686,-0.0082021377273692,0.1514197573252904,0.0104843511661524,263,2020-06-06,Fortuna Dusseldorf,Hoffenheim,2,2,2.46,2.78,3.52,2.47,3.55,2.77,2.4,2.75,3.5,2.5,3.6,2.75,,,,2.51,2.84,3.58,2.54,3.61,2.8,0.14093540615913794,0.1327332684317686,0.3458817960766649,0.268273969256139,0.385844234667196,0.13425499514156697,0.3436754176610978,0.26252983293556087,0.39379474940334125,0.13659354868108523,0.3440803445137447,0.26847959276142896,0.3874400627248263,0.1342505428424573,,,,
2019/20,272,58,draw,1,0.604955572069548,0.2242359280641429,0.1708084998663089,0.6141359000143657,0.2156299382272661,0.170234161758368,0.1975733939022864,0.2030712867580145,0.0054978928557281,0.1283812191143382,-0.0691921747879482,276,2020-06-13,Wolfsburg,Freiburg,2,2,4.77,5.36,4.24,1.6,3.96,1.71,4.75,5.25,4.33,1.57,3.8,1.7,,,,4.97,5.7,4.5,1.58,4.11,1.71,0.19757339390228648,0.2030712867580146,0.5681421836538864,0.2363803245859235,0.19547749176019028,0.18049849531593076,0.5539358600583091,0.24781341107871718,0.19825072886297374,0.1730741442766195,0.5585628742514969,0.24119760479041916,0.2002395209580838,0.1760441751228082,,,,
2019/20,271,57,away_win,2,0.128426656275483,0.1413192138988865,0.7302541298256305,0.1298883086041954,0.1660794099759626,0.704032281419842,0.0446281202591144,0.0522339315768011,0.0076058113176867,0.1549792552358532,0.1103511349767388,271,2020-06-12,Hoffenheim,RB Leipzig,0,2,1.43,1.37,5.68,7.27,5.21,6.41,1.4,1.36,5.75,7.0,5.25,6.5,,,,1.44,1.38,5.85,7.48,5.47,6.48,0.044628120259114425,0.05223393157680116,0.14959660877888692,0.177218651716122,0.6731847395049911,0.06459367992528194,0.1453287197231834,0.17993079584775085,0.6747404844290658,0.0634570946229092,0.14896816208682995,0.18327944702045681,0.6677523908927133,0.06628999353651824,,,,
2019/20,270,56,draw,1,0.3756901076591505,0.3266781398850785,0.2976317524557708,0.4044084078192266,0.3055248472866257,0.2900667448941476,0.1148638585314187,0.1238424384041842,0.0089785798727654,0.1389331526081465,0.0240692940767278,269,2020-06-07,Union Berlin,Schalke 04,1,1,3.01,3.29,3.14,2.35,3.2,2.46,3.0,3.4,3.1,2.3,3.25,2.37,,,,3.13,3.36,3.19,2.41,3.17,2.51,0.11486385853141873,0.12384243840418421,0.3855473652715552,0.3052756740793702,0.3091769606490746,0.12211858193201872,0.3969465648854962,0.2894656488549619,0.313587786259542,0.1279519375327778,0.38669375235862313,0.29727082212569156,0.31603542551568536,0.12470522414703622,,,,
2019/20,269,55,away_win,2,0.196287979890956,0.2736203947518264,0.5300916253572178,0.2427783145185867,0.2515383567950306,0.5056833286863828,0.1296714258045469,0.1516451407695303,0.0219737149649833,0.1725975127589496,0.0429260869544026,268,2020-06-07,Werder Bremen,Wolfsburg,0,1,2.04,1.95,3.66,3.85,3.52,3.66,2.05,1.95,3.7,3.75,3.5,3.6,,,,2.04,1.93,3.88,4.02,3.61,3.77,0.12967142580454696,0.15164514076953028,0.2569135074603435,0.2683002557134335,0.474786236826223,0.17092702367136817,0.2642238998342847,0.2717731541152642,0.46400294605045117,0.17855355554311686,0.2608316624531427,0.27120564902798366,0.4679626885188737,0.17554842847306762,,,,
2019/20,268,54,draw,1,0.2741728573473014,0.2504544114011516,0.4753727312515471,0.3284140301223087,0.2701910441726474,0.4013949257050439,0.1505749946617696,0.1344868307814672,-0.0160881638803023,0.1443191761047899,-0.0062558185569796,270,2020-06-07,Augsburg,FC Koln,1,1,2.47,2.38,3.56,2.88,3.51,2.77,2.45,2.3,3.6,2.9,3.5,2.7,,,,2.5,2.43,3.61,2.97,3.56,2.84,0.1505749946617696,0.13448683078146723,0.3408603468349777,0.2719222991604878,0.38721735400453466,0.13306152764336712,0.34801136363636365,0.26846590909090906,0.38352272727272724,0.13410079577737605,0.3435680799546649,0.27113492349698626,0.38529699654834887,0.13324640055645665,,,,
2019/20,267,53,away_win,2,0.2529289045800221,0.2050971080834457,0.5419739873365319,0.121087388370886,0.1630724627306405,0.7158401488984734,0.1368804295242225,0.0477044883002617,-0.0891759412239608,0.1785350885813874,0.0416546590571648,267,2020-06-06,Leverkusen,Bayern Munich,2,4,1.48,1.34,5.86,7.77,4.95,5.86,1.44,1.33,6.0,7.0,4.75,6.0,,,,1.49,1.36,5.97,8.04,4.96,6.11,0.13688042952422252,0.047704488300261756,0.15791486733946014,0.1945281934363108,0.6475569392242292,0.07457660820791653,0.15552523874488405,0.1964529331514325,0.6480218281036836,0.07403836668906306,0.1627790195930302,0.1927040514778095,0.6445169289291602,0.0764326115188119,,,,
2019/20,266,52,away_win,2,0.630349229697468,0.2017721066015968,0.1678786637009352,0.4921146379538085,0.2423848216787415,0.2655005403674498,0.5448830348521663,0.390833136544458,-0.1540498983077082,0.3515375717041236,-0.1933454631480426,266,2020-06-06,Ein Frankfurt,Mainz,0,2,3.51,3.67,3.87,1.93,3.65,2.05,3.5,3.6,4.0,1.9,3.75,2.0,,,,3.57,3.67,4.02,1.98,3.6,2.1,0.5448830348521663,0.390833136544458,0.46049661399548536,0.26862302483069983,0.2708803611738149,0.3718362896116668,0.4751131221719458,0.2533936651583711,0.2714932126696833,0.3782273090231569,0.46605067389366855,0.26175448807726587,0.2721948380290657,0.3734517922141404,,,,
2019/20,265,51,draw,1,0.8052221201420394,0.1112368384035422,0.0835410414544184,0.8686631923468306,0.0912666768694606,0.0400701307837088,0.3276808841866649,0.3780906785596052,0.0504097943729403,0.2447605152093499,-0.082920368977315,265,2020-06-06,RB Leipzig,Paderborn,1,1,17.59,21.94,10.32,1.11,8.88,1.14,15.0,21.0,10.0,1.1,8.0,1.14,,,,18.04,24.28,10.66,1.12,8.59,1.14,0.3276808841866649,0.3780906785596052,0.836186568444727,0.11097237346065061,0.05284105809462244,0.3510000773339637,0.8206811653672549,0.11694706606483381,0.062371768567911365,0.33870390635142233,0.8380909456740443,0.10759275653923539,0.05431629778672032,0.3526733467130348,,,,
2019/20,264,50,home_win,0,0.5942584755631355,0.2288510374868144,0.1768904869500503,0.679345652981887,0.1954656506567602,0.1251886963613528,0.0979582145128882,0.0592457099791337,-0.0387125045337545,0.0955090639474515,-0.0024491505654367,264,2020-06-06,Dortmund,Hertha,1,0,7.68,7.34,4.96,1.41,5.32,1.37,7.5,7.0,5.25,1.36,5.5,1.33,,,,8.28,7.76,4.97,1.43,5.34,1.38,0.09795821451288828,0.059245709979133726,0.7017082785808146,0.18134034165571614,0.1169513797634691,0.051327788147900046,0.7046463956269218,0.17039631021523746,0.12495729415784079,0.05142403848970897,0.6964252841432068,0.17934260136770552,0.12423211448908769,0.05379561318898125,,,,
2019/20,283,69,home_win,0,0.4428610821002907,0.2707266572549299,0.2864122606447792,0.3796889813894984,0.2718107749779975,0.348500243632504,0.196217878443056,0.2531190898107562,0.0569012113677002,0.2651858279009847,0.0689679494579287,283,2020-06-16,Freiburg,Hertha,2,1,2.53,2.69,3.53,2.54,3.56,2.68,2.55,2.62,3.6,2.5,3.6,2.62,,,,2.58,2.8,3.59,2.57,3.67,2.68,0.19621787844305602,0.2531190898107564,0.3611405643321916,0.2637211750436713,0.375138260624137,0.2744350465629468,0.36294626971889454,0.26414422962875106,0.37290950065235445,0.2724494754709299,0.35560644346178144,0.2677037271004422,0.37668982943777646,0.2785691416549177,,,,
2019/20,273,59,home_win,0,0.6124228538532589,0.1984081216703176,0.1891690244764236,0.6572073422875992,0.2026389305386764,0.1401537271737243,0.093000482018307,0.0685749367111089,-0.024425545307198,0.1123207991477826,0.0193203171294756,277,2020-06-13,Bayern Munich,M'gladbach,2,1,7.48,6.47,4.88,1.46,5.39,1.37,7.5,6.0,5.0,1.44,5.25,1.36,,,,7.82,6.94,4.8,1.48,5.47,1.39,0.093000482018307,0.06857493671110895,0.6983909810036164,0.1774704686645387,0.12413855033184486,0.05318919000922643,0.6942607775720708,0.1798466014281936,0.12589262099973553,0.0546627120765089,0.6957347051118999,0.1768379491657334,0.1274273457223667,0.05440754905559503,,,,
2019/20,284,70,draw,1,0.7752747072811645,0.1335429296702517,0.0911823630485836,0.7409625583749311,0.1617768252451932,0.0972606163798757,0.3046825475405095,0.2792425702060582,-0.0254399773344513,0.2686894295129551,-0.0359931180275544,288,2020-06-17,RB Leipzig,Fortuna Dusseldorf,2,2,12.55,9.55,5.82,1.3,6.6,1.22,12.0,8.5,5.75,1.28,6.0,1.22,,,,13.87,9.98,6.0,1.31,6.4,1.22,0.30468254754050955,0.27924257020605825,0.7821148325864734,0.14909063996179647,0.06879452745173018,0.3082181491795371,0.7662835249042146,0.1558109833971903,0.07790549169859515,0.296629853088214,0.7799949149190625,0.14418087821231154,0.07582420686862598,0.30707068882342586,,,,
2019/20,295,81,away_win,2,0.1765281583182012,0.1987635340247388,0.6247083076570598,0.073394823075618,0.1180388760413225,0.8085663008830594,0.0860030225104219,0.0210168306059483,-0.0649861919044736,0.1112520518024455,0.0252490292920236,290,2020-06-20,Paderborn,M'gladbach,1,3,1.28,1.2,7.47,12.31,6.06,9.86,1.25,1.22,7.0,10.0,6.5,9.5,,,,1.3,1.2,8.22,13.22,6.25,10.13,0.08600302251042193,0.02101683060594829,0.09603281071785265,0.1556499796114956,0.7483172096706517,0.0362832638411688,0.09938837920489296,0.1452599388379205,0.7553516819571866,0.0348654247210766,0.09680366208573156,0.15750562841011767,0.7456907095041508,0.03702208211285536,,,,
2019/20,286,72,home_win,0,0.6370795427702495,0.2149352447364177,0.1479852124933326,0.6153055013328296,0.2266160121458906,0.1580784865212798,0.076805440696274,0.086489332602822,0.0096838919065479,0.1472452357580406,0.0704397950617666,284,2020-06-17,Ein Frankfurt,Schalke 04,2,1,4.5,5.83,4.23,1.56,4.04,1.73,4.5,6.0,4.33,1.53,4.2,1.7,,,,4.6,6.15,4.29,1.58,4.22,1.72,0.07680544069627403,0.08648933260282203,0.5613259924123254,0.22878689738132693,0.20988711020634776,0.11824374198190137,0.5609973285841497,0.2270703472840606,0.21193232413178986,0.11881932776107747,0.5516747485904681,0.236236959173641,0.212088292235891,0.12298848737747836,,,,
2019/20,262,48,home_win,0,0.2169178082644488,0.2213434056788646,0.5617387860566865,0.191911858905923,0.2277832344023573,0.5803049066917197,0.4643840913868972,0.4948801142536831,0.0304960228667859,0.3820906684630297,-0.0822934229238674,262,2020-06-05,Freiburg,M'gladbach,1,0,1.76,1.67,4.16,4.78,4.01,4.42,1.72,1.66,4.2,4.6,4.0,4.5,,,,1.78,1.68,4.28,5.08,4.1,4.5,0.4643840913868972,0.4948801142536832,0.2161857929972155,0.23727708987499263,0.5465371171277921,0.4565337657488807,0.21091354996934394,0.23727774371551194,0.5518087063151441,0.463575136993588,0.2167500998126593,0.23891158133963944,0.5443383188477012,0.4548923057547104,,,,
2019/20,306,92,away_win,2,0.25585064825512,0.2443448813758002,0.49980447036908,0.1952117681414789,0.1971916035181674,0.6075966283403534,0.157827561037661,0.0960440202553905,-0.0617835407822704,0.1030067683136548,-0.0548207927240061,306,2020-06-27,Wolfsburg,Bayern Munich,0,4,1.69,1.57,4.81,4.92,4.47,4.32,1.7,1.57,4.75,4.75,4.33,4.33,,,,1.68,1.6,4.93,4.98,4.65,4.24,0.15782756103766094,0.09604402025539051,0.22544673777531513,0.20556863831555616,0.5689846239091287,0.11830024300014344,0.21992238033635186,0.21992238033635186,0.5601552393272963,0.12091463343201753,0.22110901347850898,0.21368924792553892,0.565201738595952,0.1189693619807111,,,,
2019/20,305,91,home_win,0,0.5084872720431061,0.2626047768085225,0.2289079511483714,0.4417177914110429,0.2711656441717791,0.2871165644171778,0.1469918059212863,0.1970574729948437,0.0500656670735573,0.1318742908845248,-0.0151175150367615,305,2020-06-27,Freiburg,Schalke 04,4,0,4.1,3.38,3.63,2.09,3.95,1.82,4.2,3.3,3.8,2.0,4.0,1.8,,,,4.2,3.4,3.6,2.21,3.98,1.82,0.14699180592128638,0.19705747299484372,0.528927084256224,0.24187117923274565,0.2292017365110304,0.1372215639835072,0.532319391634981,0.23954372623574144,0.22813688212927755,0.13538579421417107,0.5250275562471634,0.24191143097970563,0.2330610127731311,0.13995812899968954,,,,
2019/20,304,90,away_win,2,0.130393645311902,0.1775281658611683,0.6920781888269295,0.1455621850558011,0.1884409682505332,0.6659968466936655,0.055909172266915,0.066373228068397,0.0104640558014819,0.1142196059418311,0.058310433674916,304,2020-06-27,Augsburg,RB Leipzig,1,2,1.4,1.43,5.24,6.36,5.21,7.02,1.36,1.4,5.75,6.0,5.75,7.0,,,,1.42,1.46,5.16,6.68,5.15,6.99,0.055909172266915025,0.06637322806839696,0.13736609482449333,0.1864444665676133,0.6761894386078934,0.06186136183820147,0.13578746310123285,0.16530647681889218,0.698906060079875,0.05454789789604626,0.1358382902328284,0.18302971159970352,0.6811319981674681,0.06006442184302486,,,,
2019/20,303,89,away_win,2,0.574371971142396,0.2323860441803495,0.1932419846772544,0.514913357458273,0.2289849989637966,0.2561016435779304,0.4903808282607483,0.4092602651882039,-0.0811205630725444,0.4372782357079268,-0.0531025925528215,303,2020-06-27,Dortmund,Hoffenheim,0,4,4.08,3.63,4.18,1.88,4.43,1.73,4.1,3.75,4.33,1.83,4.5,1.7,,,,4.09,3.8,4.25,1.89,4.55,1.74,0.49038082826074836,0.40926026518820385,0.5531446269814612,0.21153223097752583,0.23532314204101287,0.44534983772824427,0.5579074690051407,0.21076504384638645,0.23132748714847295,0.4510590879926015,0.5511042269496625,0.21521677485844612,0.23367899819189122,0.44548187338698425,,,,
2019/20,302,88,home_win,0,0.6697677524763056,0.1830429609044359,0.1471892866192582,0.7644464428308887,0.1459920274278539,0.0895615297412572,0.0653590117000183,0.0317533729523079,-0.0336056387477104,0.1139007593472009,0.0485417476471825,302,2020-06-27,Ein Frankfurt,Paderborn,3,2,8.43,10.04,6.52,1.26,5.77,1.32,9.0,10.0,6.5,1.25,5.75,1.3,,,,8.51,10.84,6.65,1.27,5.64,1.32,0.0653590117000184,0.031753372952307964,0.7198624959504697,0.1684784564990461,0.11165904755048414,0.04547238203749095,0.7296439901304195,0.16496298907296442,0.10539302079661615,0.04210003045261833,0.7218376169212483,0.1651344288277379,0.11302795425101396,0.045074814901109754,,,,
2019/20,301,87,home_win,0,0.2104514300576165,0.2908370896038708,0.4987114803385125,0.6084486982142814,0.2102630490589309,0.1812882527267877,0.4360500424597467,0.0930889262534112,-0.3429611162063354,0.289475521159296,-0.1465745213004506,301,2020-06-27,Werder Bremen,FC Koln,6,1,4.93,5.24,4.6,1.56,4.36,1.62,5.25,5.25,4.5,1.53,4.2,1.57,,,,4.91,5.37,4.63,1.6,4.43,1.65,0.4360500424597469,0.09308892625341128,0.5853055381394585,0.21800319140634464,0.19669127045419685,0.10532947628534506,0.5977796754910334,0.22345573583831485,0.17876458867065187,0.09686898380534285,0.588179922615106,0.21854391620102562,0.19327616118386853,0.10347572530963638,,,,
2019/20,300,86,home_win,0,0.5892561485168913,0.2087783172557239,0.2019655342273847,0.6945331892302758,0.1679354861696694,0.1375313246000546,0.1047502942734654,0.056112418864036,-0.0486378754094294,0.171478149499625,0.0667278552261595,300,2020-06-27,Leverkusen,Mainz,1,0,9.77,6.92,5.62,1.38,6.54,1.26,10.0,7.0,5.75,1.36,6.5,1.25,,,,9.83,7.07,5.79,1.4,6.61,1.27,0.10475029427346547,0.056112418864036034,0.7568135148639976,0.14540895066222043,0.09777753447378201,0.03435005640028736,0.759124087591241,0.14598540145985403,0.09489051094890512,0.03351270712344821,0.7566432672085488,0.14577530836128005,0.09758142443017111,0.03437231689437549,,,,
2019/20,299,85,home_win,0,0.4132849721771593,0.3257024060588591,0.2610126217639814,0.2500843668269636,0.2920146798278917,0.4579009533451447,0.2061810562966319,0.3860233699758541,0.1798423136792222,0.2528932006736292,0.0467121443769972,299,2020-06-27,Union Berlin,Fortuna Dusseldorf,3,0,1.97,2.07,3.36,3.74,3.58,3.86,1.9,2.0,3.4,3.9,3.6,4.0,,,,2.01,2.13,3.34,3.9,3.6,3.92,0.20618105629663203,0.3860233699758542,0.24757759894892428,0.2695844966332731,0.48283790441780267,0.39963595577302047,0.23717059639389737,0.2635228848821082,0.49930651872399445,0.4156078493231584,0.24767169085111465,0.26704266108528,0.4852856480636053,0.40075002248166713,,,,
2019/20,285,71,home_win,0,0.418189959930138,0.2372005013059487,0.3446095387639135,0.622895622895623,0.202020202020202,0.1750841750841751,0.2286293284665857,0.0864310897980931,-0.1421982386684926,0.1296489700278882,-0.0989803584386974,287,2020-06-17,Leverkusen,FC Koln,3,1,6.42,5.51,4.63,1.54,4.68,1.47,6.5,5.5,4.75,1.5,4.75,1.44,,,,6.67,5.55,4.81,1.56,4.74,1.48,0.22862932846658576,0.08643108979809314,0.6518372210974257,0.20352723359160124,0.14463554531097303,0.07106838079028269,0.6558682952734998,0.19883165161975572,0.14530005310674457,0.06976936781539497,0.6480568389175758,0.20355631478821293,0.14838684629421128,0.07294132239291554,,,,
2019/20,298,84,home_win,0,0.6717969267555044,0.1820833400749868,0.1461197331695089,0.6775907883082375,0.195748449955713,0.1266607617360496,0.0645341168543301,0.05999532417363,-0.0045387926807,0.1596333378009722,0.0950992209466421,298,2020-06-27,M'gladbach,Hertha,2,1,8.02,6.99,4.97,1.42,5.46,1.35,8.0,6.5,5.25,1.4,5.75,1.33,,,,8.29,7.65,4.95,1.43,5.41,1.36,0.0645341168543301,0.05999532417363002,0.7064943943768912,0.17760302705223147,0.11590257857087724,0.049789474125783134,0.7155356795644564,0.16550651370795255,0.11895780672759089,0.04753545469114726,0.7064232615765835,0.17466509214805637,0.11891164627536008,0.05016364048162373,,,,
2019/20,296,82,home_win,0,0.4863124669862205,0.3003350397898627,0.2133524932239166,0.4029390170728344,0.2642581087577939,0.3328028741693717,0.154697083969322,0.2336197851946738,0.0789227012253518,0.2255873214577065,0.0708902374883844,289,2020-06-20,Mainz,Werder Bremen,3,1,2.66,2.88,3.55,2.39,3.55,2.55,2.62,2.9,3.6,2.3,3.5,2.6,,,,2.76,2.93,3.69,2.42,3.61,2.59,0.15469708396932216,0.23361978519467388,0.37652625094947834,0.27013933239865623,0.3533344166518656,0.25678236287291345,0.36560082927996174,0.27158918746511446,0.36280998325492386,0.2670466958798552,0.3735585576675831,0.26833079494432027,0.35811064738809656,0.26033605822212025,,,,
2019/20,294,80,away_win,2,0.199704961121978,0.2563316972006955,0.5439633416773265,0.1445382975233721,0.2069665409217648,0.6484951615548631,0.1239257526154208,0.0722234854506483,-0.0517022671647725,0.1702954691597,0.0463697165442791,297,2020-06-20,Schalke 04,Wolfsburg,1,4,1.65,1.5,4.48,6.41,4.06,5.12,1.61,1.5,4.5,6.0,4.0,5.25,,,,1.65,1.5,4.7,6.73,4.19,5.43,0.1239257526154208,0.07222348545064833,0.17899168148878827,0.231962966702654,0.5890453518085578,0.10046087245616797,0.17942467089224767,0.23549488054607506,0.5850804485616772,0.10217572334528516,0.18642407511507142,0.2350963705884645,0.578479554296464,0.10621671096430868,,,,
2019/20,293,79,away_win,2,0.453332791358021,0.296513625552238,0.2501535830897409,0.4301905764655734,0.2646429833541604,0.3051664401802662,0.3838901343368044,0.3339288039657731,-0.0499613303710313,0.2496961062510231,-0.1341940280857813,292,2020-06-20,RB Leipzig,Dortmund,0,2,2.9,3.09,3.67,2.22,3.67,2.32,2.9,3.2,3.75,2.15,3.8,2.25,,,,2.98,3.2,3.69,2.27,3.74,2.37,0.38389013433680447,0.333928803965773,0.4116934351866901,0.2608859468963785,0.32742061791693144,0.3109272548895299,0.42230312320367885,0.2500479018969151,0.3276489748994061,0.31519791441070055,0.41115841362312344,0.2599148554783778,0.3289267308984987,0.30969528679782965,,,,
2019/20,292,78,home_win,0,0.754338605491651,0.1405478046187273,0.1051135898896214,0.7297189102633459,0.1678099236145673,0.1024711661220868,0.0356991937656351,0.0417761036778267,0.0060769099121916,0.0635045811722622,0.0278053874066271,295,2020-06-20,Bayern Munich,Freiburg,3,1,9.83,9.18,6.16,1.29,6.51,1.26,10.0,9.0,6.25,1.28,6.0,1.25,,,,9.43,9.4,5.74,1.32,6.5,1.28,0.035699193765635136,0.04177610367782678,0.7503788926784958,0.14776692040438072,0.1018541869171235,0.036342486306481125,0.75,0.15625,0.09375,0.03564453125,0.7565856444124438,0.14643593117660206,0.09697842441095415,0.0343276816536682,,,,
2019/20,291,77,home_win,0,0.2204817596264116,0.2075082335697529,0.5720100068038354,0.1615139536255826,0.1902767124904124,0.6482093338840049,0.4674220674794296,0.5616170952494735,0.0941950277700438,0.3884280915143377,-0.0789939759650918,296,2020-06-20,Hertha,Leverkusen,2,0,1.63,1.5,4.8,5.83,4.24,4.99,1.57,1.5,4.75,5.5,4.33,5.25,,,,1.66,1.5,5.11,6.02,4.29,5.17,0.4674220674794297,0.5616170952494736,0.1879845523969918,0.22654548622201576,0.5854699613809926,0.5010720814126872,0.17997199064943042,0.2182108431661685,0.6018171661844011,0.5173149188168404,0.19090394309785236,0.22467232925902908,0.5844237276431187,0.49809376136344075,,,,
2019/20,290,76,draw,1,0.3961050604159572,0.2545000957366515,0.3493948438473909,0.3397762474079004,0.2487647525664985,0.411459000025601,0.139487987897136,0.1423732035023311,0.0028852156051951,0.1520374636089303,0.0125494757117942,294,2020-06-20,FC Koln,Ein Frankfurt,1,1,2.43,2.31,3.83,2.81,3.75,2.7,2.37,2.3,3.8,2.8,3.8,2.7,,,,2.52,2.37,3.92,2.87,3.85,2.71,0.13948798789713604,0.14237320350233118,0.359803743412684,0.25326445315542173,0.3869318034318943,0.1395874771404193,0.350905902980713,0.24932787843366452,0.3997662185856224,0.14147399113447862,0.3532182103610675,0.2543171114599686,0.39246467817896385,0.13939581387439653,,,,
2019/20,289,75,draw,1,0.3902514717828714,0.2879531676621438,0.3217953605549845,0.5651542325248766,0.2412072654944882,0.193638501980635,0.1279242326517049,0.1784475879950433,0.0505233553433384,0.1313903432376167,0.0034661105859117,293,2020-06-20,Fortuna Dusseldorf,Augsburg,1,1,3.85,4.76,3.83,1.74,3.72,1.93,3.75,4.75,3.9,1.7,3.75,1.95,,,,4.01,5.02,4.03,1.72,3.78,1.95,0.12792423265170497,0.17844758799504337,0.4994612548314074,0.25765858384159906,0.2428801613269936,0.15422615892199523,0.4901960784313726,0.2549019607843137,0.2549019607843137,0.1526336024605921,0.49502110112988695,0.2568254637582478,0.24815343511186536,0.15331300896083225,,,,
2019/20,288,74,away_win,2,0.6524942928100053,0.2172223935622678,0.1302833136277268,0.7365662061376697,0.1634062843868443,0.100027509475486,0.5910779583519978,0.6762401298624683,0.0851621715104704,0.599878904581921,0.0088009462299231,286,2020-06-17,Dortmund,Mainz,0,2,10.55,9.43,5.77,1.3,6.25,1.26,10.0,9.5,5.5,1.3,6.5,1.25,,,,11.35,9.72,5.95,1.32,6.07,1.25,0.5910779583519978,0.6762401298624682,0.7598420637590371,0.1564748895714656,0.08368304666949747,0.7084983604092436,0.759124087591241,0.14598540145985403,0.09489051094890512,0.6977462837657842,0.7569843465682419,0.15260804426815758,0.09040760916360045,0.7001918092084127,,,,
2019/20,287,73,away_win,2,0.4231564962939201,0.2383437908807266,0.3384997128253533,0.2928839004155232,0.2513668526762093,0.4557492469082673,0.3083220251439433,0.190994930681764,-0.1173270944621792,0.2677426434333146,-0.0405793817106286,285,2020-06-17,Augsburg,Hoffenheim,1,3,2.46,2.13,3.81,3.15,3.65,2.71,2.5,2.15,3.8,3.0,3.6,2.7,,,,2.47,2.14,3.88,3.33,3.78,2.74,0.30832202514394325,0.190994930681764,0.3528358073585875,0.2557592889318862,0.3914049037095262,0.2474405490915986,0.3533568904593639,0.26501766784452296,0.38162544169611307,0.25362409319631907,0.3516060946622757,0.26105548398212797,0.38733842135559643,0.24949052787535497,,,,
