season,season_game,holdout_game,actual_result,actual_result_idx,p_home_v2,p_draw_v2,p_away_v2,p_home_book,p_draw_book,p_away_book,rps_v2,rps_book,d_book_v2,rps_paper,d_paper_v2
2018/19,287,73,home_win,0,0.5523715863703234,0.23662632911766546,0.21100208451201136,0.5707892539168603,0.23158513882068316,0.1976256072624567,0.1224465381785174,0.11163887259955005,-0.010807665578967354,0.20578344529960013,0.08333690712108273
2018/19,296,82,draw,1,0.2699109438986573,0.24906257906175716,0.4810264770395854,0.1952166501548148,0.209552214097069,0.5952311357481163,0.15211919462468954,0.19620482273082981,0.04408562810614028,0.1435659250986742,-0.008553269526015345
2018/19,261,47,home_win,0,0.6775506952141421,0.16637751963940914,0.1560717851464487,0.7381409341151938,0.14876378826013906,0.11309527762466712,0.06416597813784115,0.04068035610353192,-0.023485622034309234,0.0910744283354249,0.02690845019758374
2018/19,283,69,draw,1,0.30870983172831007,0.2682011511397135,0.4230890171319765,0.2521586318884497,0.2217157902253795,0.5261255778861706,0.1371530383117117,0.17019604967095592,0.03304301135924423,0.14849537040433244,0.011342332092620755
2018/19,259,45,away_win,2,0.709854874434154,0.1687734277699403,0.12137169779590579,0.6630414789371881,0.20042247603484362,0.13653604502796823,0.6379408180959889,0.5925970021635782,-0.04534381593241066,0.5948031343237297,-0.04313768377225924
2018/19,235,21,home_win,0,0.4820578614318456,0.2309216189734444,0.2870205195947102,0.4168625647006835,0.2432564592018951,0.33988097609742135,0.17532241878648527,0.22778417318020022,0.05246175439371495,0.16346579558301882,-0.011856623203466449
2018/19,234,20,away_win,2,0.613080228264167,0.21287439582284065,0.1740453759129925,0.6082568008283897,0.2221942651427908,0.16954893402881943,0.5290342036695765,0.5298126543633288,0.0007784506937522639,0.3557925133575527,-0.17324169031202385
2018/19,233,19,home_win,0,0.6765224356562737,0.19925453723023406,0.12422302711349217,0.7214424609679717,0.1723231546697116,0.10623438436231672,0.06003454754949453,0.0444400234862102,-0.015594524063284328,0.09386472508314585,0.03383017753365132
2018/19,232,18,home_win,0,0.8411222516452889,0.09003678765650315,0.06884096069820785,0.8616450166320563,0.10031625973263027,0.038038723635313486,0.014990608396057568,0.010294522959273869,-0.004696085436783699,0.07322566158318838,0.05823505318713082
2018/19,231,17,away_win,2,0.2393717995685579,0.25042975447647103,0.5101984459549713,0.24788140634507325,0.2698542733895119,0.48226432026541477,0.1486022103868076,0.1647477128409221,0.016145502454114502,0.19058333267168465,0.04198112228487705
2018/19,230,16,draw,1,0.2531713311137907,0.21507699833808225,0.5317516705481271,0.2527917296532891,0.24030818744818844,0.5069000828985225,0.17342778101432627,0.16042567631181526,-0.013002104702511008,0.1551142036907276,-0.018313577323598673
2018/19,229,15,home_win,0,0.47693772410125396,0.2818127039643235,0.2412495719344225,0.5096969619180861,0.26598939815943834,0.2243136399224757,0.16589775021345898,0.14535683910381236,-0.02054091110964662,0.14185496183628638,-0.024042788377172608
2018/19,228,14,away_win,2,0.338007675644885,0.2856707205813219,0.3763216037737932,0.26638707401988343,0.2671169016199379,0.46649602436017873,0.25161196535707564,0.17779428261418495,-0.07381768274289069,0.25307512684686956,0.0014631614897939182
2018/19,227,13,home_win,0,0.5960766390286676,0.2315580106114834,0.17236535035984923,0.5924267798473596,0.23188064891400229,0.17569257123863827,0.0964319477715254,0.09849190468701832,0.0020599569154929193,0.09442658502177455,-0.0020053627497508553
2018/19,236,22,home_win,0,0.5786766790679548,0.22788864261498765,0.1934346783170575,0.5898957941377484,0.23567265383227234,0.17443155202997937,0.10746515776841532,0.0993059130047477,-0.008159244763667625,0.10065358262960396,-0.0068115751388113654
2018/19,226,12,draw,1,0.5438507893226456,0.24187167342724683,0.21427753725010762,0.593034733402487,0.24014245994569847,0.16682280665181454,0.17084427200841795,0.18976002192047375,0.0189157499120558,0.15202596893624093,-0.018818303072177023
2018/19,224,10,home_win,0,0.7278707811488487,0.16519570219145352,0.10693351665969784,0.7495157655225052,0.15202442413899872,0.09845981033849611,0.042744544368873816,0.0362183429868346,-0.006526201382039215,0.1024295752792237,0.05968503091034988
2018/19,223,9,away_win,2,0.16123985331696483,0.1910648226119659,0.6476953240710693,0.12632804540823753,0.18337942075389316,0.6902925338378693,0.07505843748953261,0.055938744826616524,-0.01911969266291609,0.1244029059758859,0.04934446848635328
2018/19,222,8,draw,1,0.6185143190466198,0.2202981852549451,0.16118749569843524,0.7342571518390444,0.17245897516504247,0.09328387299591323,0.2042706858176184,0.27391772299395156,0.06964703717633317,0.1957742169681984,-0.008496468849419986
2018/19,221,7,away_win,2,0.3461163222352498,0.25180992281285397,0.4020737549518961,0.3285219334379126,0.27484792741143677,0.3966301391506506,0.23865615151749014,0.23599092486557377,-0.0026652266519163748,0.2175509132637614,-0.02110523825372876
2018/19,220,6,home_win,0,0.3162199652550059,0.2686107384679568,0.4151692962770373,0.3887839958059651,0.28701406749205066,0.32420193670198416,0.3199603402435178,0.23934594977211993,-0.0806143904713979,0.2246819300866431,-0.09527841015687472
2018/19,219,5,home_win,0,0.689151923692264,0.18840206758631842,0.1224460087214178,0.7385369420042313,0.16151642638155977,0.099946631614209,0.05580977579801279,0.03917612993376257,-0.016633645864250216,0.06486640948578729,0.009056633687774499
2018/19,218,4,home_win,0,0.7336779487105344,0.16335684045820648,0.10296521083125917,0.789910649944685,0.13806461216798216,0.07202473788733299,0.04076463482227719,0.024662548937201854,-0.016102085885075338,0.13221321051324567,0.09144857569096848
2018/19,217,3,home_win,0,0.46154093061645246,0.2534085313443221,0.2850505380392252,0.4412116294401902,0.2801947416847185,0.2785936288750915,0.18559598931892402,0.1949294265613397,0.009333437242415699,0.1496714010357325,-0.035924588283191505
2018/19,216,2,draw,1,0.5219342110617774,0.2558968248390763,0.22216896409914644,0.42798160419635906,0.27721535726355073,0.2948030385400902,0.1608871846427839,0.1350385425314794,-0.0258486421113045,0.1356951713905771,-0.025192013252206796
2018/19,225,11,away_win,2,0.3356091416331174,0.27635217887694924,0.38803867948993337,0.35599442871633385,0.2717060542291796,0.37229951705448655,0.2435650768740712,0.2603699647835499,0.016804887909478705,0.27593311660063924,0.03236803972656804
2018/19,237,23,home_win,0,0.566189343690319,0.24708881468050253,0.18672184162917854,0.6074282583643474,0.23879243572062794,0.15377930591502464,0.11152836583461408,0.08888032362927814,-0.022648042205335936,0.1673321998734861,0.05580383403887203
2018/19,215,1,home_win,0,0.5211783947685845,0.2605232829742844,0.21829832225713108,0.5655687536522479,0.24627297627389017,0.18815827007386196,0.13846214356833386,0.11206702120022484,-0.026395122368109022,0.20082285759805724,0.062360714029723374
2018/19,238,24,home_win,0,0.34379580926197423,0.3009460768701143,0.35525811386791173,0.3076383361561994,0.28938086813506,0.40298079570874057,0.27840613370556666,0.3208790976353028,0.04247296392973615,0.25319986737123573,-0.02520626633433093
2018/19,258,44,away_win,2,0.241984177555683,0.26717972531853307,0.49083609712578385,0.16844388712438105,0.20262601484627427,0.6289300980293449,0.15890211108870225,0.08303310762904148,-0.07586900345966077,0.15484744416623952,-0.00405466692246273
2018/19,257,43,home_win,0,0.6502562926335274,0.20292132935205404,0.14682237801441853,0.7544175745377063,0.1552499188759267,0.0903325065863671,0.07193873576412685,0.03423534472105953,-0.037703391043067316,0.12086432095426954,0.04892558519014269
2018/19,256,42,home_win,0,0.5533035769836414,0.23638386262398955,0.21031256039236915,0.5917835916916856,0.2361374915752711,0.17207891673304335,0.12188453369720173,0.09812589479807907,-0.023758638899122664,0.10034749308256544,-0.021537040614636294
2018/19,255,41,home_win,0,0.6605957650921288,0.20606295751683312,0.13334127739103807,0.6504091626268159,0.20707471203289654,0.1425161253402876,0.06648756546483559,0.0712622997786463,0.004774734313810716,0.12311555777113925,0.056627992306303665
2018/19,254,40,away_win,2,0.23477041023478107,0.22871481579167763,0.5365147739735412,0.22599896603953842,0.23584879991051103,0.5381522340499506,0.13496785013330245,0.13218944578199604,-0.0027784043513064127,0.24604553801997198,0.11107768788666952
2018/19,260,46,away_win,2,0.1377497357657131,0.16222634641746259,0.7000239178168245,0.05398999209902554,0.10282717477184504,0.8431828331291294,0.05448031979274557,0.013753271536129654,-0.04072704825661592,0.14498305716386684,0.09050273737112127
2018/19,252,38,draw,1,0.45521239813991426,0.2649830334960266,0.2798045683640588,0.4820071269032071,0.25555233499855073,0.2624405380982421,0.1427544619488446,0.15060295321138964,0.007848491262545026,0.14264548193407106,-0.00010898001477355201
2018/19,251,37,away_win,2,0.23340703551474964,0.1994881673387646,0.5671047971464857,0.23989942038868056,0.22494033412887826,0.5351602454824411,0.12093855044068443,0.13681386464138462,0.015875314200700194,0.21574114862087046,0.09480259818018603
2018/19,250,36,away_win,2,0.2917530024957318,0.2508837210037071,0.45736327650056113,0.2994755787819541,0.27044055036819126,0.4300838708498548,0.18978721407774052,0.20724500827613576,0.017457794198395243,0.1873319041009515,-0.0024553099767890274
2018/19,249,35,home_win,0,0.6034645796839252,0.23903380591672277,0.15750161439935187,0.6668244310938418,0.19813430841927676,0.13504126048688136,0.09102354905182415,0.06462105087491395,-0.026402498176910205,0.04561365790542128,-0.04540989114640287
2018/19,253,39,draw,1,0.35946198658013806,0.2962372749515412,0.34430073846832127,0.2848711578885475,0.284040629731438,0.43108821238001443,0.12387795915298519,0.13349431172487913,0.009616352571893944,0.12657661357656053,0.0026986544235753362
2018/19,247,33,away_win,2,0.5163584524792655,0.24495539905251904,0.2386861484682155,0.4919782160730056,0.2550044156608773,0.25301736826611715,0.42311241599047095,0.4000128086012274,-0.02309960738924355,0.35017306818644,-0.07293934780403094
2018/19,246,32,home_win,0,0.6447046444898981,0.2122884986489212,0.14300685686118095,0.6699819168173599,0.19067711472774768,0.13934096845489252,0.07334287537818199,0.06416392035874567,-0.009178955019436316,0.1345316443818937,0.0611887690037117
2018/19,245,31,away_win,2,0.35042238454325275,0.26961147960094767,0.3799661358557993,0.3809893848974326,0.26942895727553245,0.34958165782703493,0.2536189201372841,0.28409846561977614,0.030479545482492043,0.23819100290752626,-0.015427917229757837
2018/19,244,30,home_win,0,0.4522023149342027,0.2679458208365273,0.2798518642292703,0.4510309278350515,0.2706185567010309,0.2783505154639175,0.18919968483802208,0.18942302582633658,0.0002233409883145021,0.2512579784676915,0.062058293629669414
2018/19,243,29,away_win,2,0.28976411476184644,0.2635896347490789,0.4466462504890745,0.22771909132864981,0.26199938464694117,0.510281524024409,0.19508180715075818,0.14584008513370073,-0.049241722017057454,0.23142766117439134,0.03634585402363316
2018/19,242,28,home_win,0,0.6784234297278475,0.18354178896542941,0.13803478130672303,0.6378918683187931,0.2094159049340314,0.15269222674717564,0.06123254569919774,0.07721860756933259,0.01598606187013485,0.0717050850548289,0.010472539355631152
2018/19,241,27,home_win,0,0.378290524997067,0.2809610573355151,0.3407484176674182,0.25506417090649,0.25776326266211425,0.48717256643139584,0.25131607772563586,0.39613324947529394,0.14481717174965808,0.27251921372789606,0.021203136002260203
2018/19,240,26,home_win,0,0.5936509046466472,0.22870475825547076,0.17764433709788197,0.6480716129148694,0.21747369560901658,0.13445469147611397,0.0983385488987171,0.07096582684813928,-0.027372722050577822,0.14797123870411366,0.04963268980539656
2018/19,239,25,draw,1,0.12895858689563533,0.15752138533940369,0.7135200277649608,0.07266478898980767,0.13278743631836087,0.7945477746918315,0.2628705735779149,0.3182931689133373,0.05542259533542243,0.1528655712715259,-0.11000500230638899
2018/19,248,34,draw,1,0.4607499816607391,0.2939818161844342,0.24526820215482686,0.5426242385617525,0.2562789939381364,0.20109676750011116,0.13622351829431617,0.16744048708685771,0.031216968792541544,0.12942821503871674,-0.006795303255599433
2019/20,275,61,away_win,2,0.3468033899136375,0.2561019359047433,0.39709467418161887,0.4498504486540379,0.2596211365902293,0.29052841475573277,0.24188371157787916,0.3528576782116264,0.11097396663374723,0.3589938433379217,0.11711013176004256
2019/20,276,62,away_win,2,0.1508327514086392,0.21881881673906547,0.6303484318522953,0.1332747699847427,0.19575569836793194,0.6709695316473253,0.07969640036577876,0.06301160670943325,-0.01668479365634551,0.05574548933905185,-0.023950911026726904
2019/20,277,63,away_win,2,0.49051806535171655,0.2624951231745675,0.24698681147371576,0.4826575906027553,0.2754147833382954,0.2419276260589493,0.403818417265456,0.4038160369495385,-2.380315917482889e-06,0.36717775615311365,-0.03664066111234232
2019/20,282,68,home_win,0,0.43978383314044894,0.24519018349979863,0.31502598335975257,0.4068352618394369,0.2719790051294286,0.3211857330311344,0.2065417619012937,0.22750234084991833,0.02096057894862463,0.24538082243766227,0.03883906053636857
2019/20,279,65,away_win,2,0.2925114643515883,0.2705582526626071,0.436930282985805,0.4733545343977507,0.2746789692561596,0.25196649634608953,0.2013052314977783,0.39180931891182796,0.19050408741404967,0.32675378901418384,0.12544855751640555
2019/20,280,66,away_win,2,0.11738274606830539,0.16972277171009523,0.7128944822215995,0.057008581937065796,0.11953412341642827,0.823457294646506,0.048104143706669884,0.01720865261400288,-0.030895491092667003,0.05650501704942139,0.008400873342751504
2019/20,281,67,home_win,0,0.4946538834234959,0.2618008433408742,0.2435452732356296,0.5312528932149095,0.2394563533456366,0.22929075343945388,0.1573444988271856,0.1361490498661127,-0.021195448961072894,0.25176077872278707,0.09441627989560147
2019/20,278,64,draw,1,0.19097561606009938,0.2236652728055109,0.5853591111343895,0.13063882839780883,0.19530110563294156,0.6740600659692496,0.18955848745878862,0.23571173800981066,0.04615325055102204,0.203489713438206,0.013931225979417372
2019/20,274,60,away_win,2,0.43264257799412786,0.30908884194661534,0.25826858005925674,0.25531255648222256,0.2367218363500219,0.5079656071677554,0.36867254981035813,0.1536411726136418,-0.21503137719671633,0.3252952043391081,-0.04337734547125005
2019/20,263,49,draw,1,0.31706223409268525,0.25709465861258457,0.4258431072947301,0.38404472312457505,0.2724786583062627,0.34347661856916223,0.1409354061591379,0.13273326843176864,-0.008202137727369274,0.1514197573252904,0.010484351166152484
2019/20,272,58,draw,1,0.604955572069548,0.22423592806414294,0.1708084998663089,0.6141359000143657,0.21562993822726617,0.17023416175836803,0.19757339390228648,0.20307128675801459,0.005497892855728104,0.1283812191143382,-0.06919217478794829
2019/20,271,57,away_win,2,0.128426656275483,0.14131921389888655,0.7302541298256305,0.1298883086041954,0.16607940997596268,0.704032281419842,0.04462812025911445,0.052233931576801174,0.007605811317686721,0.15497925523585326,0.11035113497673882
2019/20,270,56,draw,1,0.3756901076591505,0.32667813988507854,0.2976317524557708,0.4044084078192266,0.30552484728662577,0.29006674489414763,0.11486385853141873,0.12384243840418421,0.008978579872765485,0.13893315260814654,0.02406929407672781
2019/20,269,55,away_win,2,0.19628797989095603,0.2736203947518264,0.5300916253572178,0.24277831451858675,0.2515383567950306,0.5056833286863828,0.12967142580454696,0.1516451407695303,0.02197371496498335,0.17259751275894963,0.04292608695440267
2019/20,268,54,draw,1,0.2741728573473014,0.25045441140115166,0.4753727312515471,0.3284140301223087,0.2701910441726474,0.4013949257050439,0.1505749946617696,0.13448683078146723,-0.016088163880302375,0.14431917610478992,-0.006255818556979681
2019/20,267,53,away_win,2,0.2529289045800221,0.20509710808344575,0.5419739873365319,0.12108738837088606,0.16307246273064052,0.7158401488984734,0.13688042952422258,0.04770448830026178,-0.0891759412239608,0.1785350885813874,0.04165465905716481
2019/20,266,52,away_win,2,0.630349229697468,0.20177210660159686,0.16787866370093527,0.49211463795380855,0.24238482167874154,0.26550054036744986,0.5448830348521663,0.39083313654445806,-0.1540498983077082,0.3515375717041236,-0.19334546314804268
2019/20,265,51,draw,1,0.8052221201420394,0.11123683840354223,0.08354104145441843,0.8686631923468306,0.09126667686946063,0.04007013078370882,0.3276808841866649,0.3780906785596052,0.0504097943729403,0.2447605152093499,-0.082920368977315
2019/20,264,50,home_win,0,0.5942584755631355,0.2288510374868144,0.17689048695005039,0.679345652981887,0.19546565065676022,0.12518869636135288,0.09795821451288828,0.05924570997913371,-0.03871250453375456,0.09550906394745157,-0.0024491505654367085
2019/20,283,69,home_win,0,0.44286108210029074,0.2707266572549299,0.2864122606447792,0.37968898138949847,0.27181077497799755,0.348500243632504,0.19621787844305602,0.25311908981075626,0.05690121136770024,0.26518582790098477,0.06896794945792875
2019/20,273,59,home_win,0,0.6124228538532589,0.1984081216703176,0.1891690244764236,0.6572073422875992,0.20263893053867643,0.14015372717372435,0.093000482018307,0.06857493671110895,-0.02442554530719805,0.11232079914778263,0.019320317129475628
2019/20,284,70,draw,1,0.7752747072811645,0.13354292967025175,0.09118236304858365,0.7409625583749311,0.16177682524519327,0.09726061637987571,0.30468254754050955,0.27924257020605825,-0.025439977334451302,0.2686894295129551,-0.03599311802755445
2019/20,295,81,away_win,2,0.17652815831820126,0.1987635340247388,0.6247083076570598,0.07339482307561808,0.11803887604132252,0.8085663008830594,0.08600302251042197,0.02101683060594831,-0.06498619190447366,0.11125205180244557,0.025249029292023606
2019/20,286,72,home_win,0,0.6370795427702495,0.21493524473641779,0.14798521249333269,0.6153055013328296,0.22661601214589064,0.15807848652127982,0.07680544069627401,0.086489332602822,0.00968389190654799,0.14724523575804063,0.07043979506176662
2019/20,262,48,home_win,0,0.2169178082644488,0.2213434056788646,0.5617387860566865,0.19191185890592305,0.2277832344023573,0.5803049066917197,0.4643840913868972,0.49488011425368317,0.030496022866785988,0.38209066846302975,-0.08229342292386743
2019/20,306,92,away_win,2,0.25585064825512005,0.24434488137580027,0.49980447036908,0.19521176814147898,0.19719160351816747,0.6075966283403534,0.15782756103766102,0.09604402025539059,-0.06178354078227043,0.10300676831365484,-0.05482079272400618
2019/20,305,91,home_win,0,0.5084872720431061,0.26260477680852257,0.22890795114837142,0.4417177914110429,0.27116564417177913,0.28711656441717787,0.14699180592128638,0.19705747299484372,0.050065667073557335,0.13187429088452488,-0.015117515036761509
2019/20,304,90,away_win,2,0.13039364531190206,0.1775281658611683,0.6920781888269295,0.14556218505580118,0.18844096825053328,0.6659968466936655,0.055909172266915066,0.06637322806839703,0.010464055801481964,0.11421960594183111,0.05831043367491605
2019/20,303,89,away_win,2,0.574371971142396,0.2323860441803495,0.19324198467725445,0.514913357458273,0.22898499896379665,0.25610164357793047,0.49038082826074836,0.40926026518820396,-0.0811205630725444,0.4372782357079268,-0.05310259255282157
2019/20,302,88,home_win,0,0.6697677524763056,0.18304296090443592,0.14718928661925823,0.7644464428308887,0.14599202742785394,0.08956152974125726,0.06535901170001839,0.03175337295230796,-0.03360563874771043,0.11390075934720094,0.048541747647182554
2019/20,301,87,home_win,0,0.21045143005761657,0.29083708960387084,0.49871148033851254,0.6084486982142814,0.21026304905893092,0.18128825272678775,0.4360500424597467,0.09308892625341128,-0.3429611162063354,0.28947552115929603,-0.14657452130045068
2019/20,300,86,home_win,0,0.5892561485168913,0.20877831725572393,0.20196553422738478,0.6945331892302758,0.16793548616966944,0.1375313246000546,0.10475029427346547,0.056112418864036034,-0.04863787540942943,0.171478149499625,0.06672785522615954
2019/20,299,85,home_win,0,0.41328497217715937,0.32570240605885914,0.2610126217639814,0.25008436682696367,0.2920146798278917,0.4579009533451447,0.20618105629663191,0.3860233699758541,0.1798423136792222,0.2528932006736292,0.04671214437699728
2019/20,285,71,home_win,0,0.418189959930138,0.2372005013059487,0.34460953876391354,0.622895622895623,0.20202020202020204,0.17508417508417512,0.22862932846658576,0.08643108979809312,-0.14219823866849263,0.12964897002788828,-0.09898035843869749
2019/20,298,84,home_win,0,0.6717969267555044,0.1820833400749868,0.1461197331695089,0.6775907883082375,0.195748449955713,0.1266607617360496,0.0645341168543301,0.05999532417363002,-0.0045387926807000725,0.15963333780097222,0.09509922094664212
2019/20,296,82,home_win,0,0.48631246698622055,0.30033503978986276,0.2133524932239166,0.4029390170728344,0.2642581087577939,0.3328028741693717,0.15469708396932208,0.23361978519467388,0.0789227012253518,0.22558732145770652,0.07089023748838444
2019/20,294,80,away_win,2,0.19970496112197808,0.25633169720069554,0.5439633416773265,0.14453829752337216,0.20696654092176484,0.6484951615548631,0.12392575261542087,0.07222348545064837,-0.0517022671647725,0.1702954691597,0.04636971654427914
2019/20,293,79,away_win,2,0.45333279135802107,0.296513625552238,0.2501535830897409,0.43019057646557346,0.2646429833541604,0.3051664401802662,0.38389013433680447,0.3339288039657731,-0.04996133037103134,0.24969610625102318,-0.1341940280857813
2019/20,292,78,home_win,0,0.754338605491651,0.14054780461872735,0.10511358988962145,0.7297189102633459,0.1678099236145673,0.10247116612208687,0.03569919376563512,0.04177610367782678,0.006076909912191661,0.06350458117226226,0.027805387406627143
2019/20,291,77,home_win,0,0.22048175962641167,0.20750823356975298,0.5720100068038354,0.16151395362558263,0.1902767124904124,0.6482093338840049,0.4674220674794296,0.5616170952494735,0.09419502777004385,0.38842809151433777,-0.07899397596509183
2019/20,290,76,draw,1,0.3961050604159572,0.25450009573665155,0.3493948438473909,0.33977624740790047,0.24876475256649858,0.411459000025601,0.13948798789713604,0.14237320350233115,0.0028852156051951128,0.15203746360893033,0.012549475711794295
2019/20,289,75,draw,1,0.3902514717828714,0.2879531676621438,0.3217953605549845,0.5651542325248766,0.24120726549448826,0.19363850198063504,0.12792423265170497,0.17844758799504337,0.050523355343338405,0.13139034323761675,0.0034661105859117858
2019/20,288,74,away_win,2,0.6524942928100053,0.2172223935622678,0.13028331362772688,0.7365662061376697,0.16340628438684435,0.100027509475486,0.5910779583519978,0.6762401298624683,0.08516217151047045,0.599878904581921,0.008800946229923112
2019/20,287,73,away_win,2,0.4231564962939201,0.23834379088072669,0.33849971282535335,0.2928839004155232,0.25136685267620934,0.45574924690826735,0.3083220251439433,0.19099493068176407,-0.11732709446217923,0.26774264343331466,-0.04057938171062864
2019/20,297,83,home_win,0,0.4110561002060602,0.26636990958702134,0.32257399020691846,0.6650883496198101,0.19190296253852232,0.1430086878416676,0.22545444813125365,0.06630864917928903,-0.15914579895196462,0.2037271465154398,-0.02172730161581385
2019/20,261,47,away_win,2,0.22348427460634357,0.2761477499332674,0.5003679754603892,0.32623261124297687,0.27399873809452274,0.3997686506625004,0.149788690470937,0.23335269468296335,0.08356400421202634,0.2668135269989239,0.1170248365279869
2019/20,260,46,away_win,2,0.21831806474104862,0.23993688456847237,0.5417450506904788,0.1616189979541899,0.20458101006859483,0.6337999919772154,0.12883018797947418,0.08011157318780202,-0.048718614791672166,0.12171013498690846,-0.007120052992565726
2019/20,259,45,away_win,2,0.15704548048548053,0.23320210975563765,0.6097524097588818,0.09894991062402841,0.16081411676873608,0.7402359726072355,0.08847823231495756,0.038634217369906056,-0.04984401494505151,0.07072076269372925,-0.017757469621228317
2019/20,234,20,home_win,0,0.3488066359932595,0.27168180020713295,0.37951156379960727,0.41237481851010754,0.2841070697293474,0.303518111760545,0.2840409121920194,0.2187132990438579,-0.06532761314816149,0.21566672902421694,-0.06837418316780244
2019/20,233,19,away_win,2,0.20936916823468582,0.2470004404424131,0.5436303913229009,0.23847860538827256,0.24690966719492866,0.5146117274167986,0.1260543341656863,0.14623691019461973,0.020182576028933447,0.133076065007021,0.0070217308413347
2019/20,232,18,away_win,2,0.15803092944278552,0.15840568545211958,0.6835633851050951,0.05288738106354804,0.11447538885905463,0.8326372300773974,0.06255295295334856,0.01540368591596349,-0.047149267037385076,0.1228415147595251,0.06028856180617653
2019/20,231,17,draw,1,0.571265412129971,0.22919746020628562,0.19953712766374357,0.5334597398335444,0.24466950473568583,0.22187075543076965,0.18307961820616128,0.16690296306934668,-0.0161766551368146,0.15026649090181887,-0.03281312730434241
2019/20,230,16,home_win,0,0.6356172145764503,0.22654792766764714,0.1378348577559026,0.624131583635176,0.21305148150347364,0.16281693486135027,0.07588663116280728,0.08389321034912298,0.008006579186315699,0.058788414903574046,-0.01709821625923323
2019/20,229,15,away_win,2,0.5125727215123946,0.23401153173112477,0.25341574675648054,0.44022876874932554,0.26271716844717813,0.2970540628034963,0.4100594210149032,0.343967179727809,-0.06609224128709423,0.4263104637549959,0.016251042740092703
2019/20,228,14,away_win,2,0.30729824014352336,0.26660247143923016,0.4260992884172467,0.2836725116259226,0.2673962199752549,0.44893126839882247,0.21189711757524865,0.19207342040034492,-0.01982369717490373,0.2283891295460217,0.016492011970773046
2019/20,227,13,draw,1,0.37817877509951703,0.2842851805136816,0.33753604438680174,0.4419612871710326,0.26115894241924653,0.29687977040972097,0.12847488359802994,0.14173368871820224,0.013258805120172301,0.13804602191229431,0.009571138314264371
2019/20,225,11,draw,1,0.7301066892043174,0.15606264370951084,0.11383066708617182,0.7148071456147124,0.1742182290387113,0.11097462534657637,0.2730065991950863,0.2616323114463328,-0.011374287748753487,0.17880919295970188,-0.09419740623538442
2019/20,224,10,home_win,0,0.5052945186585766,0.23146424565748824,0.2632412356839354,0.48481469064935245,0.2538296809682474,0.26135562838240023,0.1570147307168273,0.16686133372894082,0.009846603012113514,0.17158079218890385,0.014566061472076536
2019/20,223,9,home_win,0,0.7144948790121842,0.15570233355330707,0.12980278743450885,0.8601210619969992,0.09398395994503797,0.045894978057962804,0.04918096886801778,0.010836233153894113,-0.03834473571412367,0.06139175201370695,0.012210783145689172
2019/20,222,8,draw,1,0.5436341731120254,0.24698334768418606,0.20938247920378864,0.4851924554066741,0.2587693095502262,0.2560382350430998,0.1696895683863603,0.15048364829377148,-0.019205920092588813,0.1602933265299774,-0.009396241856382881
2019/20,221,7,home_win,0,0.4563749414182468,0.25546312370091595,0.2881619348808373,0.5337008642362806,0.2379306808541054,0.2283684549096141,0.18928275251614127,0.134793517605898,-0.05448923491024327,0.1632661948372815,-0.02601655767885977
2019/20,220,6,home_win,0,0.40737221122262296,0.2472800385405039,0.3453477502368733,0.40334183732101414,0.3006274563883335,0.29603070629065253,0.23523638231241653,0.22181757107920286,-0.013418811233213673,0.22446401907571006,-0.010772363236706467
2019/20,219,5,draw,1,0.44997488950739806,0.29825913949003363,0.2517659710025683,0.4226292384866388,0.27109830704044896,0.30627245447291224,0.13293175267103058,0.13620914479632917,0.003277392125298595,0.13634081357423047,0.0034090609031998953
2019/20,218,4,draw,1,0.3448339559132885,0.2671585359427535,0.3880075081439577,0.35301693856841776,0.28873624229178046,0.35824681913980166,0.13473014176344572,0.12648087117000195,-0.00824927059344377,0.1322854373433922,-0.0024447044200535117
2019/20,217,3,away_win,2,0.35132307928557066,0.26367948355342447,0.3849974371610052,0.27921830179881024,0.25497039664259774,0.465811301558592,0.25082802916861374,0.18166021280096847,-0.06916781636764527,0.21003071815998975,-0.04079731100862399
2019/20,216,2,draw,1,0.24963114645050355,0.2495846330603569,0.5007842204891394,0.27559455091202956,0.2593396444239206,0.46506580466404984,0.1565502723845539,0.14611927958011173,-0.01043099280444218,0.1599246231460473,0.0033743507614933943
2019/20,215,1,away_win,2,0.24376329653469014,0.24349070099007608,0.512746002475234,0.2990052579224102,0.24402444223390654,0.4569702998436834,0.1484185014206621,0.19214269975855314,0.04372419833789104,0.20320174609900815,0.054783244678346055
2019/20,235,21,draw,1,0.30425358077241793,0.2392337364839566,0.4565126827436256,0.30503295711060946,0.24730293453724606,0.4476641083521444,0.15048703545931014,0.1467241294151817,-0.0037629060441284334,0.1324317938365271,-0.018055241622783047
2019/20,236,22,home_win,0,0.6784310898790515,0.17961775410064373,0.14195115602030473,0.8436942704226638,0.1015640410012499,0.054741688576086314,0.06177834732593776,0.013714066783432292,-0.04806428054250547,0.07235107511299646,0.0105727277870587
2019/20,226,12,away_win,2,0.3034498177889466,0.24612150745910463,0.4504286747519488,0.3294464219958267,0.26954707254204,0.40100650546213334,0.19705521672552206,0.23366407573226886,0.03660885900674679,0.21920397573854938,0.02214875901302732
2019/20,238,24,away_win,2,0.5079316600593874,0.21869613721440034,0.2733722027262121,0.39017775528242166,0.2566686559948026,0.3531535887227758,0.3929912635308209,0.2853244802497267,-0.10766678328109425,0.29291633716649246,-0.10007492636432846
